    горад Віцебск
    вёска Відаўшчына, Гарадзілаўскі сельсавет
    вёска Гарадзілава, Гарадзілаўскі сельсавет
    вёска Дземяшы, Гарадзілаўскі сельсавет
    вёска Журэвічы, Гарадзілаўскі сельсавет
    вёска Замосце, Гарадзілаўскі сельсавет
    вёска Каралі, Гарадзілаўскі сельсавет
    вёска Кізілава, Гарадзілаўскі сельсавет
    хутар Кучукі, Гарадзілаўскі сельсавет
    вёска Лужок, Гарадзілаўскі сельсавет
    вёска Міхалова, Гарадзілаўскі сельсавет
    вёска Падлесная, Гарадзілаўскі сельсавет
    вёска Пажарніца, Гарадзілаўскі сельсавет
    вёска Парэчча, Гарадзілаўскі сельсавет
    вёска Пекары, Гарадзілаўскі сельсавет
    вёска Рожавічы, Гарадзілаўскі сельсавет
    вёска Сакольнікі, Гарадзілаўскі сельсавет
    вёска Салтаны, Гарадзілаўскі сельсавет
    вёска Сенькаўшчына, Гарадзілаўскі сельсавет
    вёска Скарынавічы, Гарадзілаўскі сельсавет
    вёска Соўлава, Гарадзілаўскі сельсавет
    вёска Укропава, Гарадзілаўскі сельсавет
    вёска Шыпулічы, Гарадзілаўскі сельсавет
    вёска Агароднікі, Гарадоцкі сельсавет
    вёска Александрова, Гарадоцкі сельсавет
    вёска Белева, Гарадоцкі сельсавет
    вёска Васькаўцы, Гарадоцкі сельсавет
    вёска Выдрычы, Гарадоцкі сельсавет
    вёска Гарадок, Гарадоцкі сельсавет
    вёска Гасцілы, Гарадоцкі сельсавет
    вёска Гердуцішкі, Гарадоцкі сельсавет
    вёска Гудоўшчына, Гарадоцкі сельсавет
    вёска Кілтаўцы, Гарадоцкі сельсавет
    вёска Кічына, Гарадоцкі сельсавет
    вёска Лялькаўшчына, Гарадоцкі сельсавет
    вёска Мурзы, Гарадоцкі сельсавет
    вёска Пажарышча, Гарадоцкі сельсавет
    вёска Парадоўшчына, Гарадоцкі сельсавет
    вёска Пятроўшчына, Гарадоцкі сельсавет
    вёска Семернікі, Гарадоцкі сельсавет
    вёска Тучына, Гарадоцкі сельсавет
    вёска Вялікі Бор, Граніцкі сельсавет
    вёска Вялікія Бакшты, Граніцкі сельсавет
    вёска Гарнякі, Граніцкі сельсавет
    вёска Гранічы, Граніцкі сельсавет
    вёска Дубкі, Граніцкі сельсавет
    вёска Загорцы, Граніцкі сельсавет
    вёска Камарнікі, Граніцкі сельсавет
    вёска Кліманты, Граніцкі сельсавет
    вёска Кодзеўцы, Граніцкі сельсавет
    вёска Максімаўка, Граніцкі сельсавет
    вёска Малы Бор, Граніцкі сельсавет
    вёска Малыя Бакшты, Граніцкі сельсавет
    вёска Новая, Граніцкі сельсавет
    вёска Радзеўцы, Граніцкі сельсавет
    вёска Сычавічы, Граніцкі сельсавет
    вёска Абрэмаўшчына, Красненскі сельсавет
    вёска Баяры, Красненскі сельсавет
    вёска Відзеўшчына, Красненскі сельсавет
    вёска Воўкаўшчына, Красненскі сельсавет
    вёска Гірдзі, Красненскі сельсавет
    вёска Грунцішкі, Красненскі сельсавет
    вёска Івонцавічы, Красненскі сельсавет
    вёска Іўкі, Красненскі сельсавет
    вёска Казлы, Красненскі сельсавет
    вёска Калошаўшчына, Красненскі сельсавет
    вёска Канчаны, Красненскі сельсавет
    вёска Касцюшкі, Красненскі сельсавет
    вёска Краснае, Красненскі сельсавет
    вёска Красоўшчына, Красненскі сельсавет
    вёска Кромаўшчына, Красненскі сельсавет
    вёска Ласі, Красненскі сельсавет
    вёска Левушоўшчына, Красненскі сельсавет
    вёска Мазалі, Красненскі сельсавет
    вёска Малашкі, Красненскі сельсавет
    вёска Малыя Кашэўнікі, Красненскі сельсавет
    вёска Плябань, Красненскі сельсавет
    вёска Пронцавічы, Красненскі сельсавет
    вёска Равякі, Красненскі сельсавет
    вёска Раёўка, Красненскі сельсавет
    вёска Ракуцёўшчына, Красненскі сельсавет
    вёска Свечкі, Красненскі сельсавет
    вёска Сурынты, Красненскі сельсавет
    вёска Сухадольшчына, Красненскі сельсавет
    вёска Татаршчына, Красненскі сельсавет
    вёска Уланаўшчына, Красненскі сельсавет
    вёска Уша, Красненскі сельсавет
    вёска Асанава, Лебедзеўскі сельсавет
    вёска Беніца, Лебедзеўскі сельсавет
    вёска Вяжуці, Лебедзеўскі сельсавет
    вёска Вялікая Боркаўшчына, Лебедзеўскі сельсавет
    вёска Гораўшчына, Лебедзеўскі сельсавет
    вёска Готкавічы, Лебедзеўскі сельсавет
    вёска Грудкі, Лебедзеўскі сельсавет
    вёска Запалякі, Лебедзеўскі сельсавет
    вёска Заскавічы, Лебедзеўскі сельсавет
    вёска Іваноўшчына, Лебедзеўскі сельсавет
    вёска Конавічы, Лебедзеўскі сельсавет
    вёска Лабачоўка, Лебедзеўскі сельсавет
    вёска Лебедзева, Лебедзеўскі сельсавет
    вёска Малая Боркаўшчына, Лебедзеўскі сельсавет
    вёска Маліноўшчына, Лебедзеўскі сельсавет
    вёска Мароські, Лебедзеўскі сельсавет
    вёска Паляны, Лебедзеўскі сельсавет
    вёска Пруды, Лебедзеўскі сельсавет
    пасёлак Пруды, Лебедзеўскі сельсавет
    вёска Рэдзькі, Лебедзеўскі сельсавет
    вёска Скаварошчына, Лебедзеўскі сельсавет
    вёска Турэц-Баяры, Лебедзеўскі сельсавет
    вёска Хатуцічы, Лебедзеўскі сельсавет
    вёска Цеменіца, Лебедзеўскі сельсавет
    вёска Шыкава, Лебедзеўскі сельсавет
    вёска Якавічы, Лебедзеўскі сельсавет
    вёска Васюкоўшчына, Маркаўскі сельсавет
    вёска Гаеўцы, Маркаўскі сельсавет
    вёска Горкі, Маркаўскі сельсавет
    вёска Громавічы, Маркаўскі сельсавет
    вёска Доўгі Лог, Маркаўскі сельсавет
    вёска Кавальцы, Маркаўскі сельсавет
    вёска Клочкава, Маркаўскі сельсавет
    вёска Кучкі, Маркаўскі сельсавет
    вёска Ленкаўшчына, Маркаўскі сельсавет
    вёска Маркава, Маркаўскі сельсавет
    вёска Румянцава, Маркаўскі сельсавет
    вёска Скавародкі, Маркаўскі сельсавет
    вёска Талуі, Маркаўскі сельсавет
    вёска Трапалава, Маркаўскі сельсавет
    вёска Трэскі, Маркаўскі сельсавет
    вёска Юхавічы, Маркаўскі сельсавет
    вёска Верадова, Мясоцкі сельсавет
    вёска Выверы, Мясоцкі сельсавет
    вёска Вялікія Кашэўнікі, Мясоцкі сельсавет
    вёска Даманава, Мясоцкі сельсавет
    вёска Загорскае, Мясоцкі сельсавет
    вёска Зарачанская, Мясоцкі сельсавет
    вёска Крыніца, Мясоцкі сельсавет
    вёска Куромшычы, Мясоцкі сельсавет
    вёска Кутляны, Мясоцкі сельсавет
    вёска Куты, Мясоцкі сельсавет
    вёска Лазавец, Мясоцкі сельсавет
    вёска Мясата, Мясоцкі сельсавет
    вёска Пісараўшчына, Мясоцкі сельсавет
    вёска Плёсы, Мясоцкі сельсавет
    вёска Раеўшчына, Мясоцкі сельсавет
    вёска Рашаткі, Мясоцкі сельсавет
    вёска Рухлі, Мясоцкі сельсавет
    вёска Самалі, Мясоцкі сельсавет
    пасёлак Сасновы Бор, Мясоцкі сельсавет
    вёска Селівонаўка, Мясоцкі сельсавет
    вёска Слабодка, Мясоцкі сельсавет
    вёска Татаршчына, Мясоцкі сельсавет
    вёска Чарчонава, Мясоцкі сельсавет
    вёска Баркі, Палачанскі сельсавет
    вёска Вялікае Сяло, Палачанскі сельсавет
    вёска Гаеўцы, Палачанскі сельсавет
    вёска Груздава, Палачанскі сельсавет
    вёска Груздаўка, Палачанскі сельсавет
    вёска Зоранька, Палачанскі сельсавет
    вёска Канюхі, Палачанскі сельсавет
    вёска Клапачы, Палачанскі сельсавет
    вёска Літва, Палачанскі сельсавет
    вёска Мамоны, Палачанскі сельсавет
    вёска Палачаны, Палачанскі сельсавет
    вёска Рабінавая, Палачанскі сельсавет
    вёска Рачкава, Палачанскі сельсавет
    вёска Сечкі, Палачанскі сельсавет
    вёска Схоліна, Палачанскі сельсавет
    вёска Яхімоўшчына, Палачанскі сельсавет
    вёска Вазгелы, Радашковіцкі сельсавет
    вёска Вайтэлі, Радашковіцкі сельсавет
    вёска Валодзькі, Радашковіцкі сельсавет
    вёска Вязынка, Радашковіцкі сельсавет
    вёска Дзюблеўшчына, Радашковіцкі сельсавет
    вёска Дзякшняны, Радашковіцкі сельсавет
    вёска Залессе, Радашковіцкі сельсавет
    вёска Мігаўка, Радашковіцкі сельсавет
    вёска Повязынь, Радашковіцкі сельсавет
    вёска Поравічы, Радашковіцкі сельсавет
    вёска Пралескі, Радашковіцкі сельсавет
    вёска Путнікі, Радашковіцкі сельсавет
    вёска Раманы, Радашковіцкі сельсавет
    вёска Сярэбранка, Радашковіцкі сельсавет
    вёска Шалухі, Радашковіцкі сельсавет
    вёска Шэметаўшчына, Радашковіцкі сельсавет
    вёска Брохаўшчына, Хажоўскі сельсавет
    вёска Брускаўшчына, Хажоўскі сельсавет
    вёска Бяртошкі, Хажоўскі сельсавет
    вёска Гай, Хажоўскі сельсавет
    вёска Драні, Хажоўскі сельсавет
    вёска Жарлакі, Хажоўскі сельсавет
    вёска Ізабеліна, Хажоўскі сельсавет
    вёска Капачы, Хажоўскі сельсавет
    вёска Кулёўшчына, Хажоўскі сельсавет
    вёска Мачыноўшчына, Хажоўскі сельсавет
    вёска Мойсічы, Хажоўскі сельсавет
    вёска Слабодка, Хажоўскі сельсавет
    вёска Хажова, Хажоўскі сельсавет
    вёска Абухаўшчына, Хоўхлаўскі сельсавет
    вёска Бабры, Хоўхлаўскі сельсавет
    вёска Броды, Хоўхлаўскі сельсавет
    вёска Бярозаўцы, Хоўхлаўскі сельсавет
    вёска Ваўчкі, Хоўхлаўскі сельсавет
    вёска Віткоўшчына, Хоўхлаўскі сельсавет
    вёска Дарахі, Хоўхлаўскі сельсавет
    вёска Дзяразкі, Хоўхлаўскі сельсавет
    вёска Дровашы, Хоўхлаўскі сельсавет
    вёска Ермакі, Хоўхлаўскі сельсавет
    вёска Задварцы, Хоўхлаўскі сельсавет
    вёска Каменшчына, Хоўхлаўскі сельсавет
    вёска Краснаармейская, Хоўхлаўскі сельсавет
    вёска Крыжы-Луг, Хоўхлаўскі сельсавет
    вёска Кукава, Хоўхлаўскі сельсавет
    вёска Куляшы, Хоўхлаўскі сельсавет
    вёска Лучанскія, Хоўхлаўскі сельсавет
    вёска Мацукоўшчына, Хоўхлаўскі сельсавет
    вёска Палуйкі, Хоўхлаўскі сельсавет
    вёска Пекары, Хоўхлаўскі сельсавет
    вёска Пранчэйкава, Хоўхлаўскі сельсавет
    вёска Селеўцы, Хоўхлаўскі сельсавет
    вёска Сухапараўшчына, Хоўхлаўскі сельсавет
    вёска Хоўхлава, Хоўхлаўскі сельсавет
    вёска Чахі, Хоўхлаўскі сельсавет
    вёска Чэрнева, Хоўхлаўскі сельсавет
    вёска Чэрнеўшчына, Хоўхлаўскі сельсавет
    вёска Шалыгі, Хоўхлаўскі сельсавет
    вёска Шараі, Хоўхлаўскі сельсавет
    вёска Адамавічы, Цюрлёўскі сельсавет
    вёска Баяры, Цюрлёўскі сельсавет
    вёска Бушавіца, Цюрлёўскі сельсавет
    вёска Вытрапаўшчына, Цюрлёўскі сельсавет
    вёска Вязавец, Цюрлёўскі сельсавет
    вёска Вярхоўка, Цюрлёўскі сельсавет
    вёска Гаравіны, Цюрлёўскі сельсавет
    вёска Дамашы, Цюрлёўскі сельсавет
    вёска Забалацце, Цюрлёўскі сельсавет
    вёска Засценкі, Цюрлёўскі сельсавет
    вёска Каледзіно, Цюрлёўскі сельсавет
    вёска Куклаўшчына, Цюрлёўскі сельсавет
    вёска Лешна, Цюрлёўскі сельсавет
    вёска Мыслевічы, Цюрлёўскі сельсавет
    вёска Мянюткі, Цюрлёўскі сельсавет
    вёска Насілава, Цюрлёўскі сельсавет
    вёска Рагазы, Цюрлёўскі сельсавет
    вёска Сакі, Цюрлёўскі сельсавет
    вёска Цівідаўка, Цюрлёўскі сельсавет
    вёска Цюрлі, Цюрлёўскі сельсавет
    вёска Цюрлі Сакаўскія, Цюрлёўскі сельсавет
    вёска Шнуры, Цюрлёўскі сельсавет
    вёска Асавец, Чысцінскі сельсавет
    вёска Чарты, Чысцінскі сельсавет
    вёска Чысць, Чысцінскі сельсавет
    гарадскі пасёлак Мачулішчы
    вёска Аколіца, Астрашыцкагарадоцкі сельсавет
    вёска Астрашыцкі Гарадок, Астрашыцкагарадоцкі сельсавет
    вёска Белыя Лужы, Астрашыцкагарадоцкі сельсавет
    вёска Брадок, Астрашыцкагарадоцкі сельсавет
    вёска Будзённага, Астрашыцкагарадоцкі сельсавет
    вёска Галіца, Астрашыцкагарадоцкі сельсавет
    вёска Губічы, Астрашыцкагарадоцкі сельсавет
    вёска Ключнікі, Астрашыцкагарадоцкі сельсавет
    вёска Крыстынова, Астрашыцкагарадоцкі сельсавет
    вёска Мар'яліва, Астрашыцкагарадоцкі сельсавет
    вёска Мачулішча, Астрашыцкагарадоцкі сельсавет
    вёска Навасёлкі, Астрашыцкагарадоцкі сельсавет
    вёска Раўбічы, Астрашыцкагарадоцкі сельсавет
    вёска Селішча, Астрашыцкагарадоцкі сельсавет
    вёска Узбор'е, Астрашыцкагарадоцкі сельсавет
    вёска Баравая, Бараўлянскі сельсавет
    вёска Бараўляны, Бараўлянскі сельсавет
    вёска Валяр'янава, Бараўлянскі сельсавет
    пасёлак Вопытны, Бараўлянскі сельсавет
    вёска Вярбіцкія, Бараўлянскі сельсавет
    вёска Дроздава, Бараўлянскі сельсавет
    вёска Жукаў Луг, Бараўлянскі сельсавет
    вёска Забалоцце, Бараўлянскі сельсавет
    вёска Каралёў Стан, Бараўлянскі сельсавет
    вёска Копішча, Бараўлянскі сельсавет
    вёска Курганы, Бараўлянскі сельсавет
    вёска Лескаўка, Бараўлянскі сельсавет
    пасёлак Лясны, Бараўлянскі сельсавет
    вёска Малінаўка, Бараўлянскі сельсавет
    вёска Скураты, Бараўлянскі сельсавет
    вёска Слабашчына, Бараўлянскі сельсавет
    вёска Чарцяж, Бараўлянскі сельсавет
    вёска Аксакаўшчына, Гаранскі сельсавет
    вёска Байдакі, Гаранскі сельсавет
    вёска Барсукі, Гаранскі сельсавет
    вёска Валоўшчына, Гаранскі сельсавет
    вёска Вішнёўка, Гаранскі сельсавет
    вёска Вялікае Сяло, Гаранскі сельсавет
    вёска Вялікая Барздынь, Гаранскі сельсавет
    вёска Гарані, Гаранскі сельсавет
    вёска Дуброва, Гаранскі сельсавет
    вёска Дулічы, Гаранскі сельсавет
    вёска Жукі, Гаранскі сельсавет
    вёска Закаблукі, Гаранскі сельсавет
    вёска Звінячы, Гаранскі сельсавет
    пасёлак Звінячы, Гаранскі сельсавет
    вёска Іслач, Гаранскі сельсавет
    вёска Казакі, Гаранскі сельсавет
    вёска Казельшчына, Гаранскі сельсавет
    вёска Каплічы, Гаранскі сельсавет
    вёска Карасеўшчына, Гаранскі сельсавет
    вёска Краснае, Гаранскі сельсавет
    вёска Крылава, Гаранскі сельсавет
    вёска Лісаўшчына, Гаранскі сельсавет
    вёска Ліхачы, Гаранскі сельсавет
    вёска Лукашы, Гаранскі сельсавет
    вёска Ляхі, Гаранскі сельсавет
    вёска Малая Барздынь, Гаранскі сельсавет
    вёска Маляўкі, Гаранскі сельсавет
    вёска Мікуліна, Гаранскі сельсавет
    вёска Навадворшчына, Гаранскі сельсавет
    вёска Наваселле, Гаранскі сельсавет
    вёска Новае Поле, Гаранскі сельсавет
    пасёлак Новае Поле, Гаранскі сельсавет
    вёска Падсады, Гаранскі сельсавет
    вёска Рудакі, Гаранскі сельсавет
    вёска Селішча, Гаранскі сельсавет
    вёска Траскоўшчына, Гаранскі сельсавет
    пасёлак Траскоўшчына, Гаранскі сельсавет
    вёска Тэйкі, Гаранскі сельсавет
    вёска Чаромуха, Гаранскі сельсавет
    вёска Чачкава, Гаранскі сельсавет
    вёска Валоўшчына, Ждановіцкі сельсавет
    вёска Ганалес, Ждановіцкі сельсавет
    вёска Дзегцяроўка, Ждановіцкі сельсавет
    вёска Ждановічы, Ждановіцкі сельсавет
    вёска Зара Рэвалюцыі, Ждановіцкі сельсавет
    вёска Зарэчча 1, Ждановіцкі сельсавет
    вёска Зялёная, Ждановіцкі сельсавет
    вёска Каменная Горка, Ждановіцкі сельсавет
    вёска Качына, Ждановіцкі сельсавет
    вёска Крыжоўка, Ждановіцкі сельсавет
    вёска Кунцаўшчына, Ждановіцкі сельсавет
    вёска Ляхаўшчына, Ждановіцкі сельсавет
    вёска Масюкоўшчына, Ждановіцкі сельсавет
    вёска Падгор'е, Ждановіцкі сельсавет
    вёска Ратамка, Ждановіцкі сельсавет
    пасёлак Ратамка, Ждановіцкі сельсавет
    вёска Ржавец, Ждановіцкі сельсавет
    вёска Тарасава, Ждановіцкі сельсавет
    вёска Яркова, Ждановіцкі сельсавет
    пасёлак Гарадзішча, Калодзішчанскі сельсавет
    вёска Глебкавічы, Калодзішчанскі сельсавет
    вёска Дубраўка, Калодзішчанскі сельсавет
    пасёлак Калодзішчы, Калодзішчанскі сельсавет
    вёска Ліпавая Калода, Калодзішчанскі сельсавет
    вёска Старына, Калодзішчанскі сельсавет
    пасёлак Сухарукія, Калодзішчанскі сельсавет
    вёска Юхнаўка, Калодзішчанскі сельсавет
    вёска Анопаль, Крупіцкі сельсавет
    пасёлак Анопаль, Крупіцкі сельсавет
    вёска Вербнікі, Крупіцкі сельсавет
    вёска Вільгельмова, Крупіцкі сельсавет
    вёска Вішнёўка, Крупіцкі сельсавет
    вёска Дзедаўка, Крупіцкі сельсавет
    вёска Дубінкі, Крупіцкі сельсавет
    вёска Дубіцкая Слабада, Крупіцкі сельсавет
    вёска Еськавічы, Крупіцкі сельсавет
    вёска Загацце, Крупіцкі сельсавет
    вёска Закружка, Крупіцкі сельсавет
    вёска Караліна, Крупіцкі сельсавет
    вёска Кругляк, Крупіцкі сельсавет
    вёска Крупіца, Крупіцкі сельсавет
    вёска Лозкі, Крупіцкі сельсавет
    вёска Паздзеркі, Крупіцкі сельсавет
    вёска Пяцеўшчына, Крупіцкі сельсавет
    вёска Самуэлева, Крупіцкі сельсавет
    вёска Стаўбуновічы, Крупіцкі сельсавет
    вёска Чарналескі, Крупіцкі сельсавет
    вёска Чэрнікі, Крупіцкі сельсавет
    вёска Бінькаўцы, Лашанскі сельсавет
    вёска Боўблі, Лашанскі сельсавет
    вёска Браўкі, Лашанскі сельсавет
    вёска Вышкава, Лашанскі сельсавет
    вёска Гарошкі, Лашанскі сельсавет
    вёска Дзінаравічы, Лашанскі сельсавет
    вёска Крыніцы, Лашанскі сельсавет
    вёска Куты, Лашанскі сельсавет
    вёска Лабэншчына, Лашанскі сельсавет
    вёска Лашаны, Лашанскі сельсавет
    пасёлак Леніна, Лашанскі сельсавет
    вёска Ломшына, Лашанскі сельсавет
    вёска Мацкі, Лашанскі сельсавет
    пасёлак Навінка, Лашанскі сельсавет
    вёска Прудзішча, Лашанскі сельсавет
    вёска Путнікі, Лашанскі сельсавет
    вёска Рабушкі, Лашанскі сельсавет
    вёска Саеўшчына, Лашанскі сельсавет
    вёска Селішчы, Лашанскі сельсавет
    вёска Слабада, Лашанскі сельсавет
    вёска Сукавічы, Лашанскі сельсавет
    вёска Сялец, Лашанскі сельсавет
    пасёлак Сялец, Лашанскі сельсавет
    вёска Сяляўшчына, Лашанскі сельсавет
    вёска Шчарбіны, Лашанскі сельсавет
    вёска Шымкава, Лашанскі сельсавет
    вёска Апчак, Лугаваслабадскі сельсавет
    вёска Вясёлкі, Лугаваслабадскі сельсавет
    вёска Гузгалаўка, Лугаваслабадскі сельсавет
    вёска Данілаўка, Лугаваслабадскі сельсавет
    вёска Дварэц, Лугаваслабадскі сельсавет
    вёска Дуброва, Лугаваслабадскі сельсавет
    вёска Забалацце, Лугаваслабадскі сельсавет
    вёска Замасточча, Лугаваслабадскі сельсавет
    вёска Зарэчча, Лугаваслабадскі сельсавет
    вёска Застарынне, Лугаваслабадскі сельсавет
    вёска Заямачнае, Лугаваслабадскі сельсавет
    вёска Калодзежкі, Лугаваслабадскі сельсавет
    вёска Ксавярова, Лугаваслабадскі сельсавет
    вёска Лебядзінец, Лугаваслабадскі сельсавет
    вёска Лугавая Слабада, Лугаваслабадскі сельсавет
    пасёлак Прывольны, Лугаваслабадскі сельсавет
    вёска Прылессе, Лугаваслабадскі сельсавет
    вёска Сіняло, Лугаваслабадскі сельсавет
    вёска Яўхімова, Лугаваслабадскі сельсавет
    вёска Аляксееўка, Міханавіцкі сельсавет
    вёска Бардзілаўка, Міханавіцкі сельсавет
    вёска Беразіна, Міханавіцкі сельсавет
    вёска Грэбенка, Міханавіцкі сельсавет
    вёска Дубовы Лес, Міханавіцкі сельсавет
    вёска Кайкава, Міханавіцкі сельсавет
    вёска Калініна, Міханавіцкі сельсавет
    вёска Кацягі, Міханавіцкі сельсавет
    вёска Міханавічы, Міханавіцкі сельсавет
    пасёлак Міханавічы, Міханавіцкі сельсавет
    вёска Плябанцы, Міханавіцкі сельсавет
    вёска Пярэсека, Міханавіцкі сельсавет
    вёска Серафімова, Міханавіцкі сельсавет
    вёска Чурылавічы, Міханавіцкі сельсавет
    вёска Асееўка, Навадворскі сельсавет
    вёска Вялікае Сціклева, Навадворскі сельсавет
    вёска Вялікі Трасцянец, Навадворскі сельсавет
    вёска Гатава, Навадворскі сельсавет
    вёска Дзергаі, Навадворскі сельсавет
    вёска Дубкі, Навадворскі сельсавет
    вёска Ельніца, Навадворскі сельсавет
    вёска Каралішчавічы, Навадворскі сельсавет
    вёска Клімавічы, Навадворскі сельсавет
    вёска Мацавічы, Навадворскі сельсавет
    вёска Новы Двор, Навадворскі сельсавет
    вёска Падлоссе, Навадворскі сельсавет
    вёска Пашкавічы, Навадворскі сельсавет
    вёска Цэсіна, Навадворскі сельсавет
    вёска Шабаны, Навадворскі сельсавет
    вёска Аронава Слабада, Папярнянскі сельсавет
    вёска Ашмянцы, Папярнянскі сельсавет
    вёска Бальшавік, Папярнянскі сельсавет
    вёска Бараўцы, Папярнянскі сельсавет
    вёска Вішнёўка, Папярнянскі сельсавет
    вёска Восава, Папярнянскі сельсавет
    вёска Дафарэнцыя, Папярнянскі сельсавет
    вёска Дубаўляны, Папярнянскі сельсавет
    вёска Зацань, Папярнянскі сельсавет
    вёска Камсамолец, Папярнянскі сельсавет
    вёска Касынь, Папярнянскі сельсавет
    вёска Лапаравічы, Папярнянскі сельсавет
    вёска Лускава, Папярнянскі сельсавет
    вёска Лясіны, Папярнянскі сельсавет
    вёска Нялідавічы, Папярнянскі сельсавет
    вёска Паперня, Папярнянскі сельсавет
    вёска Пільніца, Папярнянскі сельсавет
    вёска Прымор'е, Папярнянскі сельсавет
    вёска Рахманькі, Папярнянскі сельсавет
    вёска Саламарэчча, Папярнянскі сельсавет
    вёска Сёмкава, Папярнянскі сельсавет
    вёска Сёмкаў Гарадок, Папярнянскі сельсавет
    вёска Сялюты, Папярнянскі сельсавет
    вёска Цна, Папярнянскі сельсавет
    вёска Цнянка, Папярнянскі сельсавет
    вёска Чучаны, Папярнянскі сельсавет
    вёска Чыжоўка, Папярнянскі сельсавет
    вёска Якубовічы, Папярнянскі сельсавет
    вёска Анусіна, Пятрышкаўскі сельсавет
    вёска Варашылы, Пятрышкаўскі сельсавет
    вёска Векшыцы, Пятрышкаўскі сельсавет
    вёска Вендзелева, Пятрышкаўскі сельсавет
    вёска Вязынка, Пятрышкаўскі сельсавет
    вёска Даўжаны, Пятрышкаўскі сельсавет
    вёска Дзічкі, Пятрышкаўскі сельсавет
    вёска Захарычы, Пятрышкаўскі сельсавет
    вёска Кіршы, Пятрышкаўскі сельсавет
    вёска Крывое Сяло, Пятрышкаўскі сельсавет
    вёска Крычкі, Пятрышкаўскі сельсавет
    вёска Ліпяні, Пятрышкаўскі сельсавет
    вёска Меткава, Пятрышкаўскі сельсавет
    вёска Навашыно, Пятрышкаўскі сельсавет
    вёска Недраска, Пятрышкаўскі сельсавет
    вёска Пятрышкі, Пятрышкаўскі сельсавет
    вёска Светлы Шлях, Пятрышкаўскі сельсавет
    вёска Хмелеўка, Пятрышкаўскі сельсавет
    вёска Чарняўшчына, Пятрышкаўскі сельсавет
    вёска Шубнікі, Пятрышкаўскі сельсавет
    вёска Шчокі, Пятрышкаўскі сельсавет
    вёска Агаркі, Рагаўскі сельсавет
    вёска Ашнарава, Рагаўскі сельсавет
    вёска Бахметаўка, Рагаўскі сельсавет
    вёска Вожыкі, Рагаўскі сельсавет
    вёска Воўкаўшчына, Рагаўскі сельсавет
    вёска Гайдукоўка, Рагаўскі сельсавет
    вёска Галавачы, Рагаўскі сельсавет
    вёска Горы, Рагаўскі сельсавет
    вёска Грыні, Рагаўскі сельсавет
    вёска Гуя, Рагаўскі сельсавет
    вёска Даўбарова, Рагаўскі сельсавет
    пасёлак Даўбарова, Рагаўскі сельсавет
    вёска Дашкі, Рагаўскі сельсавет
    вёска Дворышча, Рагаўскі сельсавет
    вёска Ермакі, Рагаўскі сельсавет
    вёска Жукі, Рагаўскі сельсавет
    вёска Збаравічы, Рагаўскі сельсавет
    вёска Кальзберг, Рагаўскі сельсавет
    вёска Каменец, Рагаўскі сельсавет
    вёска Камкі, Рагаўскі сельсавет
    вёска Касачы, Рагаўскі сельсавет
    вёска Кісялі, Рагаўскі сельсавет
    вёска Кукелеўшчына, Рагаўскі сельсавет
    вёска Курганы, Рагаўскі сельсавет
    вёска Курневічы, Рагаўскі сельсавет
    вёска Латыгаўка, Рагаўскі сельсавет
    вёска Лісіцы, Рагаўскі сельсавет
    вёска Мідраўшчына, Рагаўскі сельсавет
    вёска Новы Двор, Рагаўскі сельсавет
    вёска Пагранічнае Дворышча, Рагаўскі сельсавет
    вёска Пецькавічы, Рагаўскі сельсавет
    вёска Пральня, Рагаўскі сельсавет
    вёска Пухлякі, Рагаўскі сельсавет
    вёска Рагава, Рагаўскі сельсавет
    вёска Раўкуцевічы, Рагаўскі сельсавет
    вёска Слабада, Рагаўскі сельсавет
    вёска Сярэдняя, Рагаўскі сельсавет
    вёска Танелева, Рагаўскі сельсавет
    вёска Хацянаўшчына, Рагаўскі сельсавет
    вёска Чыравічы, Рагаўскі сельсавет
    вёска Шаршуны, Рагаўскі сельсавет
    пасёлак Шаршуны, Рагаўскі сельсавет
    вёска Шчадроўшчына, Рагаўскі сельсавет
    вёска Беліца, Самахвалавіцкі сельсавет
    вёска Валіцкаўшчына, Самахвалавіцкі сельсавет
    вёска Васілеўшчына, Самахвалавіцкі сельсавет
    вёска Вуглы, Самахвалавіцкі сельсавет
    вёска Куркавічы, Самахвалавіцкі сельсавет
    вёска Марыпаль, Самахвалавіцкі сельсавет
    вёска Русінавічы, Самахвалавіцкі сельсавет
    вёска Самахвалавічы, Самахвалавіцкі сельсавет
    пасёлак Самахвалавічы, Самахвалавіцкі сельсавет
    вёска Слабада, Самахвалавіцкі сельсавет
    вёска Стукацічы, Самахвалавіцкі сельсавет
    вёска Цімошкі, Самахвалавіцкі сельсавет
    вёска Аляксандрава, Сеніцкі сельсавет
    вёска Атоліна, Сеніцкі сельсавет
    вёска Калядзічы, Сеніцкі сельсавет
    вёска Канюцічы, Сеніцкі сельсавет
    вёска Капіевічы, Сеніцкі сельсавет
    вёска Каханаўшчына, Сеніцкі сельсавет
    вёска Лявонцавічы, Сеніцкі сельсавет
    вёска Мачулішчы, Сеніцкі сельсавет
    вёска Падгай, Сеніцкі сельсавет
    вёска Прылукі, Сеніцкі сельсавет
    вёска Сеніца, Сеніцкі сельсавет
    вёска Скарынічы, Сеніцкі сельсавет
    пасёлак Скарынічы, Сеніцкі сельсавет
    вёска Ураджайная, Сеніцкі сельсавет
